round,client_id,task_id,global_loss,reset_loss,adapted_loss,G,A,D,C,probe_seed,support_hash,query_hash
20,11,4,2.326777935028076,2.264173746109009,48.65496063232422,-46.39078688621521,-46.32818269729614,46.32818269729614,0.001828568806545681,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,11,5,2.326777935028076,2.4219114780426025,28.12314796447754,-25.701236486434937,-25.796370029449463,25.796370029449463,0.005686614723426296,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,11,6,2.326777935028076,2.2025835514068604,49.91157913208008,-47.70899558067322,-47.584801197052,47.584801197052,7.197394196322164e-05,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,11,7,2.326777935028076,2.319460391998291,30.191770553588867,-27.872310161590576,-27.86499261856079,27.86499261856079,0.005837537218008987,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,11,8,2.326777935028076,2.653883457183838,50.664588928222656,-48.01070547103882,-48.33781099319458,48.33781099319458,0.006701122870018696,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,11,9,2.326777935028076,2.1239802837371826,29.459941864013672,-27.33596158027649,-27.133163928985596,27.133163928985596,0.003704038103009427,2311025,89b7fa5991318d12df44140f497ef2ad9c72a103f2ff6aa6dbfb464fa72c0dfc,da91368328da3c2af9fc155abfae33e14af864f36c68383bd4c8463b213af6bf
20,2,0,1.5260703563690186,1.451958179473877,58.8603630065918,-57.40840482711792,-57.33429265022278,57.33429265022278,0.0024243957008325437,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,1,1.5260703563690186,1.3490451574325562,51.34218215942383,-49.99313700199127,-49.81611180305481,49.81611180305481,-7.008507067029139e-06,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,2,1.5260703563690186,1.8456838130950928,133.91943359375,-132.0737497806549,-132.39336323738098,132.39336323738098,0.00676071713057596,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,3,1.5260703563690186,1.2601226568222046,55.905601501464844,-54.64547884464264,-54.379531145095825,54.379531145095825,0.002880901773512627,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,4,1.5260703563690186,1.3805487155914307,60.695159912109375,-59.314611196517944,-59.169089555740356,59.169089555740356,-0.004264939031480593,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,5,1.5260703563690186,1.487413763999939,66.37521362304688,-64.88779985904694,-64.84914326667786,64.84914326667786,0.00029377717371898636,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,6,1.5260703563690186,1.401549220085144,42.821990966796875,-41.42044174671173,-41.295920610427856,41.295920610427856,-0.0011872186512609782,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,7,1.5260703563690186,1.74091374874115,81.56531524658203,-79.82440149784088,-80.03924489021301,80.03924489021301,0.0038978677782659185,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,8,1.5260703563690186,1.975266695022583,132.00692749023438,-130.0316607952118,-130.48085713386536,130.48085713386536,0.007929199670147567,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,2,9,1.5260703563690186,1.7979964017868042,63.07499313354492,-61.27699673175812,-61.5489227771759,61.5489227771759,0.006498384607206508,2302052,5c00fab831f81324154d38af0f4ee195e5cbbfd5fea8523f8264075f0d6bcb14,3a38fe4f8b8b9c587e88eab4528b5091d7cdac97b9aac09cee23fcfec0c33de9
20,95,0,1.4554349184036255,1.396259069442749,34.667938232421875,-33.271679162979126,-33.21250331401825,33.21250331401825,0.00021161002141182066,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,1,1.4554349184036255,1.355006456375122,37.61433029174805,-36.259323835372925,-36.15889537334442,36.15889537334442,-0.002558085770001132,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,2,1.4554349184036255,1.5888018608093262,73.54109191894531,-71.95229005813599,-72.08565700054169,72.08565700054169,0.00392372717048912,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,3,1.4554349184036255,1.2697865962982178,34.94904708862305,-33.67926049232483,-33.49361217021942,33.49361217021942,-0.00014573899059550771,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,4,1.4554349184036255,1.4701529741287231,57.9862060546875,-56.51605308055878,-56.530771136283875,56.530771136283875,-0.0025805410654542293,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,5,1.4554349184036255,1.3204445838928223,45.82025909423828,-44.49981451034546,-44.364824175834656,44.364824175834656,0.0024228369672898075,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,6,1.4554349184036255,1.3403878211975098,57.278221130371094,-55.937833309173584,-55.82278621196747,55.82278621196747,-0.0016293690653657858,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,7,1.4554349184036255,1.6139633655548096,39.02125549316406,-37.40729212760925,-37.56582057476044,37.56582057476044,0.0032418245760896117,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,8,1.4554349184036255,2.2546398639678955,81.52055358886719,-79.26591372489929,-80.06511867046356,80.06511867046356,0.007559948609832075,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,95,9,1.4554349184036255,1.6605415344238281,33.38331604003906,-31.722774505615234,-31.927881121635437,31.927881121635437,0.005666084922542612,2394773,8579e40362a2e6571cd53014245b4797a845ea784c0ffc2eb5a724f3356071b7,f9d3ec96b64d95a4e2bea2de462b0ed1ca4ed6b62017eaa40c03f14c184c9098
20,68,0,1.5523470640182495,1.829023003578186,28.310665130615234,-26.48164212703705,-26.758318066596985,26.758318066596985,0.0010274860669394952,2367854,96a8f930304c205fee3de471374a2ba43dda6e829918328264f851da41492a2a,361d460a823946fdc7a79db25910eba1555095e3bda4686b03d8ebec691c401e
