round,client_id,task_id,global_loss,reset_loss,adapted_loss,G,A,D,C,gradient_norm,delta_norm,alignment_valid,probe_seed,support_hash,query_hash,task_hash
1,93,1,2.702329158782959,2.698040246963501,2.4210543632507324,0.27698588371276855,0.28127479553222656,0.0,-0.0009406090581666578,2.3045625845678392,15.485883121904656,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,b6d52bd716389341b3d3a9928d0df713465678fdd6d1a08766a188c1144849ce
1,93,2,2.702329158782959,2.59120512008667,2.2690072059631348,0.32219791412353516,0.4333219528198242,0.0,0.00035988851727052377,2.5768390753864336,15.447643380784278,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,9cff9fd285f061891d5b1cb6616ad7826bbefde42baabf0c7cea16f3ef9bac60
1,93,3,2.702329158782959,2.717878580093384,2.2723608016967773,0.44551777839660645,0.42996835708618164,0.0,0.0014265004398895287,2.0989971631882267,15.50540600059142,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,089d03cd634d83644fbb15b717e244be71cf87b754c4de7d6efb3d86eaa7634e
1,93,4,2.702329158782959,2.686586380004883,2.145812511444092,0.540773868560791,0.5565166473388672,0.0,0.00495009884710569,2.152875148710004,15.497548981500348,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,a0f3f6b183a723a18a280e0ad66a0d239e142f34450cde1a5afd4a76d43af12a
1,93,5,2.702329158782959,2.794428825378418,2.2986831665039062,0.4957456588745117,0.40364599227905273,0.0,0.004748366232307731,2.4407938776777716,15.499367001430587,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,dfea0a90d0d7a2ac0b82246d18940c994176c77080ac06044f8dca5edc07d60d
1,93,6,2.702329158782959,2.726562023162842,2.191188335418701,0.5353736877441406,0.5111408233642578,0.0,0.004922480813896726,2.244411141804141,15.498380570393822,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,12058dcc015cf096a0022f54a0dc66f1418a485962094c544a80b65e1cdd5086
1,93,7,2.702329158782959,2.6343860626220703,2.2984986305236816,0.33588743209838867,0.40383052825927734,0.0,0.002321783990007973,2.018934469213475,15.484318718719047,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,b41cbc62c853919fde9a0a7a37bd397e259e2d4c7266da47a3e935ca6566f707
1,93,8,2.702329158782959,2.7402873039245605,2.2323498725891113,0.5079374313354492,0.46997928619384766,0.0,0.007311714601202013,2.307528189765037,15.486274941177498,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,a530b357ad08f0fa98a8d1a2afa85495c38feccdc2619abb6c26829b78a9a9ec
1,93,9,2.702329158782959,2.6545395851135254,2.461763620376587,0.19277596473693848,0.24056553840637207,0.0,0.0024999271453455276,2.488854160350825,15.453828986564561,True,492722,7845ab5381f3ff09aa3f167fa9783cf70e31c80f66417e4de82bf555b15caba4,cb509a9737560435ec504cea7214123579ac7945d41ced57136b2eb2a336ac1a,06d7f844f996f0066d7cbc9ea324dc63d62782c0ec201c6fcc11ccb60879a6f9
1,17,0,1.7962355613708496,1.788405418395996,4.531737327575684,-2.7433319091796875,-2.735501766204834,2.735501766204834,-0.0025068043523708305,2.015425179012339,15.431840963869103,True,416950,9669216c7dc70922e788747d4bb188e1e4051ecd23bf9a0c0be0a5177df2d387,7d11fde3aaaa63a6a1ec25fbd768e1df3a8b1e5e7dfa5a657e219c6cbba33815,5819d85e27ce2802c70d1dc05aae1e784069455873808840b7a934502697bbfb
