round,accuracy,Gamma,hungarian_score,baseline_score,changed_pairs,changed_fraction,assignment_margin,margin_per_K,margin_per_Q_std,Q_std,Q_interaction_std,probe_seconds,reliability_probe_seconds,formal_training_seconds,matching_seconds,peak_gpu_memory_bytes,G_mean,G_std,G_interaction_std,A_mean,A_std,A_interaction_std,D_mean,D_std,D_interaction_std,C_mean,C_std,C_interaction_std,D_positive_ratio
21,32.68,0.7622718949501899,7.622718949501899,0.004863690966850243,8,0.8,0.21441708431722262,0.021441708431722262,0.07044352683192476,3.043815293757404,0.7250616132054944,44.39531249999709,0.0,35.144659199999296,0.0003324999997857958,403261440,-80.02365642428398,108.60362514776438,25.54740670290988,-80.2422884953022,108.66918610979049,25.52428017730014,80.2422884953022,108.66918610979049,25.52428017730014,0.0019441510265825346,0.0046844698955242495,0.0032680355358745035,1.0
22,37.27,0.7483069251555742,7.483069251555742,5.099586199411912,7,0.7,0.15167366739132682,0.015167366739132682,0.049541488142836855,3.061548473352776,0.7862016627674004,45.48775710001064,0.0,40.03501479999977,0.000337799996486865,403261440,-242.0579332947731,419.9893525507081,110.13185726808766,-242.2978650444746,420.035080567613,110.14205151288532,242.2978650444746,420.035080567613,110.14205151288532,0.002938469555714821,0.004014828452534521,0.0028870922212965583,1.0
23,34.35,1.748992277837938,17.48992277837938,-3.799893238864076,9,0.9,0.047777987223049934,0.004777798722304993,0.01564564096914472,3.0537571018838063,1.533795485656329,44.66362079999817,0.0,38.152730399990105,0.00037199999496806413,403261440,-78.4426811826229,75.32946035807785,38.79822448504921,-78.68991153001785,75.32205606152117,38.753622028829945,78.68991153001785,75.32205606152117,38.753622028829945,0.0021954258371727074,0.004419927137578091,0.002953013590085635,1.0
24,39.18,1.916526487947025,19.16526487947025,-5.924027677735847,9,0.9,0.030249941952494197,0.0030249941952494195,0.010381694622483435,2.9137768979432783,1.6071298502106375,44.39028779999353,0.0,35.41394969999965,0.00034749999758787453,403261440,-71.90062395334243,45.42764236109378,24.740648955341808,-72.08459995031357,45.58707908288894,24.79286005876719,72.08459995031357,45.58707908288894,24.79286005876719,0.0023118559481628675,0.004545981762720034,0.002735901507542278,1.0
25,27.51,1.3239315413282355,13.239315413282355,0.7879165602366613,8,0.8,0.14176882589437412,0.014176882589437412,0.046604713775683634,3.0419417781800235,1.1388886704480192,43.95735880000575,0.0,37.79240990000835,0.00034080000477842987,403261440,-49.82406210780144,53.867779250235614,20.613594649526476,-50.03364244461059,53.884301910761984,20.64449630831994,50.03364244461059,53.884301910761984,20.64449630831994,0.003950129051362692,0.003455016701272708,0.002521831267307802,1.0
26,43.97,1.5775639864785715,15.775639864785715,-0.19203690939859475,9,0.9,0.16639835044720286,0.016639835044720285,0.05528047549868728,3.0100745144848515,1.5032372690622904,44.125981600009254,0.0,33.762816700007534,0.0003428999916650355,403261440,-222.61847878098487,227.08266880031138,114.12085123921948,-223.07093878030776,227.1242229253597,114.12116730649599,223.07093878030776,227.1242229253597,114.12116730649599,0.0010156334720807958,0.0034296302858765845,0.0021976519711243373,1.0
27,35.9,1.616641718172979,16.16641718172979,-7.467608894829329,8,0.8,0.5191488837381488,0.05191488837381488,0.16818529406086907,3.0867674051826444,1.5702649819662096,42.63376710000739,0.0,32.03645710001001,0.0003397999971639365,403261440,-70.58395284950733,54.83093055544987,29.016978086694277,-70.774527323246,54.859831907861576,29.033955213864925,70.774527323246,54.859831907861576,29.033955213864925,0.0026064297521996684,0.003911917277702812,0.0026455618901273467,1.0
28,45.73,0.965270025647295,9.65270025647295,2.1409735956297617,10,1.0,0.009368481434098186,0.0009368481434098186,0.0030834185796101035,3.0383424086660415,0.7430094064536369,42.84527150000213,0.0,36.583991099993,0.00034330000926274806,403261440,-165.7371311199665,164.99680955309466,40.332477382587285,-165.98206593990326,165.04361277583794,40.3560481263127,165.98206593990326,165.04361277583794,40.3560481263127,0.0023097114192213155,0.0035318660750525907,0.0028541925427775505,1.0
29,39.68,0.9802205282288783,9.802205282288783,4.019392766633046,6,0.6,0.19591712214731416,0.019591712214731417,0.06458329149340311,3.033557404972557,1.5979019825776701,44.21342870000808,0.0,27.7505930000043,0.00032980000833049417,403261440,-129.11460461735726,223.1845380148209,121.93208803326564,-129.29944358110427,223.26297844423718,122.00320998252215,129.29944358110427,223.26297844423718,122.00320998252215,0.0015897598174949626,0.004586019758892373,0.0030575150230951094,1.0
30,42.81,0.946579062055193,9.46579062055193,0.5753348411676213,9,0.9,0.07577336021236292,0.007577336021236292,0.02514548473636022,3.013398270377946,0.866814073077636,47.62960759999987,0.0,39.600926099999924,0.000484200005303137,403261440,-257.2767046046257,251.87443489093693,74.54304026279384,-257.50690712451933,252.0063347484931,74.62988066145658,257.50690712451933,252.0063347484931,74.62988066145658,0.003325904328288575,0.005127456308546807,0.0025676291578362155,1.0
