candidate,round,source_replicate,heldout_replicate,cross_score,baseline_score,cross_minus_baseline,random_mean,random_std,random_p90,random_p95,cross_percentile,cross_minus_baseline_random_std,cross_above_baseline,cross_above_random_p90,heldout_G,baseline_G,G_vs_baseline,random_G_mean,random_G_std,random_G_p90,random_G_p95,G_quality_percentile,heldout_A,baseline_A,A_vs_baseline,random_A_mean,random_A_std,random_A_p90,random_A_p95,A_quality_percentile,heldout_adapted_loss,baseline_adapted_loss,adapted_loss_vs_baseline,random_adapted_loss_mean,random_adapted_loss_std,random_adapted_loss_p90,random_adapted_loss_p95,adapted_loss_quality_percentile
Full,10,2,0,4.994244410939617,-1.5387654888314986,6.533009899771115,0.08120728507124647,4.499459705178854,5.597249194567766,6.876968839350405,87.2,1.4519543073697618,True,False,-29.537454736232757,-36.31671909093857,6.779264354705813,-34.904051766741276,5.027479300002279,-28.678121129274366,-27.39866851568222,86.2,-29.566885197162627,-36.370514595508574,6.803629398345947,-35.003608154249186,5.0534511372118445,-28.749683728218077,-27.474428827762605,86.4,31.36896629333496,38.17259569168091,-6.803629398345951,36.80568925042152,5.0534511372118445,44.00294301986694,46.12550501346588,86.4
G,10,2,0,2.619073140172671,-0.40246792490369776,3.0215410650763688,0.024770503655853007,1.5204799594052656,1.9077027243636324,2.2946525140872147,97.8,1.9872284711060855,True,True,-26.325969088077546,-36.31671909093857,9.990750002861024,-34.904051766741276,5.027479300002279,-28.678121129274366,-27.39866851568222,97.8,-26.309334003925322,-36.370514595508574,10.061180591583252,-35.003608154249186,5.0534511372118445,-28.749683728218077,-27.474428827762605,97.9,28.111415100097656,38.17259569168091,-10.061180591583256,36.80568925042152,5.0534511372118445,44.00294301986694,46.12550501346588,97.9
A,10,2,0,2.9543785932620503,-0.3881867260038281,3.342565319265878,0.02456870818950693,1.525956243496017,1.913023699666822,2.2981037419114934,98.7,2.190472586296412,True,True,-25.356013691425325,-36.31671909093857,10.960705399513245,-34.904051766741276,5.027479300002279,-28.678121129274366,-27.39866851568222,98.7,-25.3010684132576,-36.370514595508574,11.069446182250974,-35.003608154249186,5.0534511372118445,-28.749683728218077,-27.474428827762605,98.7,27.103149509429933,38.17259569168091,-11.069446182250978,36.80568925042152,5.0534511372118445,44.00294301986694,46.12550501346588,98.7
C,10,2,0,8.335524784129607,-1.4396964476805791,9.775221231810185,0.029197460145517728,1.835629994257483,2.5808410316104506,3.0711340771385336,100.0,5.32526776223456,True,True,-39.1609112739563,-36.31671909093857,-2.844192183017732,-34.904051766741276,5.027479300002279,-28.678121129274366,-27.39866851568222,19.1,-39.430350315570834,-36.370514595508574,-3.05983572006226,-35.003608154249186,5.0534511372118445,-28.749683728218077,-27.474428827762605,18.7,41.232431411743164,38.17259569168091,3.059835720062253,36.80568925042152,5.0534511372118445,44.00294301986694,46.12550501346588,18.7
G+C,10,2,0,2.6051890154927357,-0.7623920368238428,3.3675810523165786,0.03206986869223242,1.4958308759702212,1.7859619967191267,2.2368331628665836,97.2,2.25131136575337,True,True,-28.06060518026352,-36.31671909093857,8.256113910675051,-34.904051766741276,5.027479300002279,-28.678121129274366,-27.39866851568222,93.0,-28.107324421405792,-36.370514595508574,8.263190174102782,-35.003608154249186,5.0534511372118445,-28.749683728218077,-27.474428827762605,93.0,29.909405517578126,38.17259569168091,-8.263190174102785,36.80568925042152,5.0534511372118445,44.00294301986694,46.12550501346588,93.0
A+C,10,2,0,2.6177211277685974,-0.7481108379239728,3.3658319656925704,0.03186807322588635,1.4985977931702814,1.7941573005788845,2.222585482476379,97.1,2.2459875365038124,True,True,-28.06060518026352,-36.31671909093857,8.256113910675051,-34.904051766741276,5.027479300002279,-28.678121129274366,-27.39866851568222,93.0,-28.107324421405792,-36.370514595508574,8.263190174102782,-35.003608154249186,5.0534511372118445,-28.749683728218077,-27.474428827762605,93.0,29.909405517578126,38.17259569168091,-8.263190174102785,36.80568925042152,5.0534511372118445,44.00294301986694,46.12550501346588,93.0
G+A,10,2,0,5.866799085879517,-0.7906546509075261,6.657453736787043,0.04933921184535992,3.0463870187499125,3.8141866512111564,4.587336989799285,98.7,2.1853604600504553,True,True,-25.356013691425325,-36.31671909093857,10.960705399513245,-34.904051766741276,5.027479300002279,-28.678121129274366,-27.39866851568222,98.7,-25.3010684132576,-36.370514595508574,11.069446182250974,-35.003608154249186,5.0534511372118445,-28.749683728218077,-27.474428827762605,98.7,27.103149509429933,38.17259569168091,-11.069446182250978,36.80568925042152,5.0534511372118445,44.00294301986694,46.12550501346588,98.7
Full,10,2,1,2.6966493749798426,-0.4466250275118506,3.143274402491693,-0.0591897442676661,4.481988173439814,5.478363014410793,7.4579324088411685,73.8,0.701312515976433,True,False,-34.25158931016922,-38.871933257579805,4.620343947410582,-39.24052244722843,7.314455669478296,-30.220050131082534,-26.85171038091183,75.8,-34.23046301603317,-38.8922882437706,4.661825227737431,-39.31566802229881,7.341023645711857,-30.236076762676237,-26.868665215969084,76.0,36.01400065422058,40.675825881958005,-4.661825227737424,41.09920566048621,7.341023645711857,51.45148513317108,53.47963738203048,76.0
G,10,2,1,1.6813331453108213,0.06270152584370003,1.6186316194671213,-0.012876480207028793,1.4998051770661176,1.8367418223265028,2.5274088553504295,88.5,1.0792279185443598,True,False,-30.97796849012375,-38.871933257579805,7.893964767456055,-39.24052244722843,7.314455669478296,-30.220050131082534,-26.85171038091183,88.5,-30.913338124752045,-38.8922882437706,7.978950119018556,-39.31566802229881,7.341023645711857,-30.236076762676237,-26.868665215969084,88.6,32.696875762939456,40.675825881958005,-7.978950119018549,41.09920566048621,7.341023645711857,51.45148513317108,53.47963738203048,88.6
A,10,2,1,1.2706371534835252,0.07373737261245061,1.1968997808710746,-0.012969116336467976,1.5034123448771424,1.8464949373079897,2.536127382853728,81.6,0.7961220918196493,True,False,-33.15123705863952,-38.871933257579805,5.720696198940281,-39.24052244722843,7.314455669478296,-30.220050131082534,-26.85171038091183,80.7,-33.047937142848966,-38.8922882437706,5.844351100921635,-39.31566802229881,7.341023645711857,-30.236076762676237,-26.868665215969084,81.6,34.83147478103638,40.675825881958005,-5.844351100921628,41.09920566048621,7.341023645711857,51.45148513317108,53.47963738203048,81.6
C,10,2,1,7.390259695719935,-2.627205194321804,10.01746489004174,-0.08150012555080442,1.9364012821416012,2.4074371417411653,3.1470414868254357,100.0,5.173238100195187,True,True,-45.696942436695096,-38.871933257579805,-6.825009179115291,-39.24052244722843,7.314455669478296,-30.220050131082534,-26.85171038091183,19.3,-45.91036618947983,-38.8922882437706,-7.01807794570923,-39.31566802229881,7.341023645711857,-30.236076762676237,-26.868665215969084,18.9,47.693903827667235,40.675825881958005,7.01807794570923,41.09920566048621,7.341023645711857,51.45148513317108,53.47963738203048,18.9
G+C,10,2,1,2.0390997418880774,-0.594099772736751,2.6331995146248284,-0.03325151159472988,1.5281851086140643,1.9170627105274918,2.471799135672721,91.1,1.7230893690705569,True,True,-30.26512532234192,-38.871933257579805,8.606807935237885,-39.24052244722843,7.314455669478296,-30.220050131082534,-26.85171038091183,89.9,-30.289544379711153,-38.8922882437706,8.602743864059448,-39.31566802229881,7.341023645711857,-30.236076762676237,-26.868665215969084,89.9,32.07308201789856,40.675825881958005,-8.602743864059448,41.09920566048621,7.341023645711857,51.45148513317108,53.47963738203048,89.9
A+C,10,2,1,2.0471454226154444,-0.5830639259679999,2.6302093485834446,-0.033344147724169076,1.5300342797571735,1.909258848097232,2.472177036396327,91.2,1.719052562012451,True,True,-30.26512532234192,-38.871933257579805,8.606807935237885,-39.24052244722843,7.314455669478296,-30.220050131082534,-26.85171038091183,89.9,-30.289544379711153,-38.8922882437706,8.602743864059448,-39.31566802229881,7.341023645711857,-30.236076762676237,-26.868665215969084,89.9,32.07308201789856,40.675825881958005,-8.602743864059448,41.09920566048621,7.341023645711857,51.45148513317108,53.47963738203048,89.9
G+A,10,2,1,2.5063486972011937,0.13643889845614998,2.3699097987450437,-0.025845596543496743,3.0031979492862337,3.6744235200037787,5.063536238204157,81.4,0.7891287350233764,True,False,-33.15123705863952,-38.871933257579805,5.720696198940281,-39.24052244722843,7.314455669478296,-30.220050131082534,-26.85171038091183,80.7,-33.047937142848966,-38.8922882437706,5.844351100921635,-39.31566802229881,7.341023645711857,-30.236076762676237,-26.868665215969084,81.6,34.83147478103638,40.675825881958005,-5.844351100921628,41.09920566048621,7.341023645711857,51.45148513317108,53.47963738203048,81.6
Full,20,0,1,10.488868709550275,-1.0516787573020667,11.540547466852342,-0.1220075782437274,4.2980191160516314,5.45762424858749,6.78669223853272,99.3,2.6850851881398907,True,True,-44.50362557172775,-60.48247493505478,15.97884936332703,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,99.3,-44.65979596376419,-60.63088332414627,15.971087360382079,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,99.3,46.39272575378418,62.36381311416626,-15.971087360382086,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,99.3
G,20,0,1,2.903558446830042,-0.20111748354978265,3.104675930379825,-0.037039122960586195,1.4175029368445118,1.8414241482043905,2.344241896795621,98.3,2.1902430320822552,True,True,-46.135917615890506,-60.48247493505478,14.346557319164276,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,98.3,-46.211434757709505,-60.63088332414627,14.419448566436763,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,98.4,47.94436454772949,62.36381311416626,-14.41944856643677,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,98.4
A,20,0,1,2.9164406833444994,-0.19753666339396148,3.113977346738461,-0.03698473194944034,1.4164445153816674,1.840606230625269,2.350954055384954,98.4,2.1984464007751026,True,True,-46.135917615890506,-60.48247493505478,14.346557319164276,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,98.3,-46.211434757709505,-60.63088332414627,14.419448566436763,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,98.4,47.94436454772949,62.36381311416626,-14.41944856643677,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,98.4
C,20,0,1,10.256264541446031,-1.8219517878574474,12.078216329303478,-0.04399596553703974,2.7825280620654524,3.5811592794414935,4.732493382226852,100.0,4.340734777832895,True,True,-71.44001445770263,-60.48247493505478,-10.95753952264785,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,3.9,-71.69898520708084,-60.63088332414627,-11.06810188293457,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,3.8,73.43191499710083,62.36381311416626,11.06810188293457,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,3.8
G+C,20,0,1,4.274082438243649,-0.6566054305141447,4.9306878687577935,-0.04803811434484615,1.5730561182762008,1.9497800661784939,2.518310647859053,99.6,3.1344640610539565,True,True,-47.12773967981339,-60.48247493505478,13.354735255241394,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,97.7,-47.30381613969803,-60.63088332414627,13.32706718444824,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,97.6,49.036745929718016,62.36381311416626,-13.327067184448246,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,97.6
A+C,20,0,1,4.265693423688142,-0.6530246103583235,4.918718034046465,-0.047983723333700254,1.5688640739572006,1.9374058211727596,2.5125012828163804,99.6,3.1352098092474074,True,True,-47.12773967981339,-60.48247493505478,13.354735255241394,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,97.7,-47.30381613969803,-60.63088332414627,13.32706718444824,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,97.6,49.036745929718016,62.36381311416626,-13.327067184448246,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,97.6
G+A,20,0,1,5.819999130174542,-0.39865414694374435,6.218653277118287,-0.07402385491002689,2.833922260713959,3.6818095364723997,4.69073759753093,98.3,2.19436269065179,True,True,-46.135917615890506,-60.48247493505478,14.346557319164276,-59.724276766288284,6.550212514784287,-51.043988840579985,-48.72049234271049,98.3,-46.211434757709505,-60.63088332414627,14.419448566436763,-59.887438507461546,6.558926595323374,-51.19314715623855,-48.82995263338089,98.4,47.94436454772949,62.36381311416626,-14.41944856643677,61.620368297481534,6.558926595323374,69.89071542739869,72.55047077178955,98.4
Full,20,0,2,7.166140276366192,-0.056915883518338095,7.22305615988453,-0.017735348259810182,4.42707834105077,6.033446340204636,7.489982126434881,93.8,1.6315627606829595,True,True,-56.315378594398496,-66.76463929414749,10.44926069974899,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,92.5,-56.50251816511154,-66.90521267652511,10.402694511413571,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,92.4,58.31789894104004,68.72059345245361,-10.402694511413571,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,92.4
G,20,0,2,2.4720341836198134,0.23151290019063953,2.2405212834291737,0.0004007235951862498,1.507276005501248,2.057324732540735,2.5198183371103036,94.5,1.486470477372247,True,True,-55.03450664281845,-66.76463929414749,11.730132651329036,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,94.5,-55.17189673185349,-66.90521267652511,11.733315944671624,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,94.5,56.98727750778198,68.72059345245361,-11.73331594467163,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,94.5
A,20,0,2,2.478444346283153,0.23954743435733428,2.238896911925819,0.0004496004132992368,1.5070039058593745,2.055380962857516,2.51712296284575,94.5,1.485660988150578,True,True,-55.03450664281845,-66.76463929414749,11.730132651329036,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,94.5,-55.17189673185349,-66.90521267652511,11.733315944671624,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,94.5,56.98727750778198,68.72059345245361,-11.73331594467163,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,94.5
C,20,0,2,9.668921158305302,-3.0700946096945816,12.739015767999884,-0.07614109072637862,2.590577334521781,3.249016605390923,4.235975443222259,100.0,4.917442763912508,True,True,-82.18180220127105,-66.76463929414749,-15.417162907123569,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,1.6,-82.4979649424553,-66.90521267652511,-15.592752265930187,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,1.6,84.31334571838379,68.72059345245361,15.592752265930173,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,1.6
G+C,20,0,2,3.1812638772429587,-0.5360107522330053,3.717274629475964,-0.01863454908640841,1.5084336321706329,2.0774827576678017,2.660576781014889,98.3,2.4643275979777868,True,True,-58.339323019981386,-66.76463929414749,8.4253162741661,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,86.6,-58.518848502635954,-66.90521267652511,8.386364173889156,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,86.7,60.33422927856445,68.72059345245361,-8.386364173889163,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,86.7
A+C,20,0,2,3.1802627389423304,-0.527976218066311,3.7082389570086414,-0.018585672268295442,1.5057831240506367,2.0797104173919947,2.645229371477973,98.4,2.4626647076726966,True,True,-58.339323019981386,-66.76463929414749,8.4253162741661,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,86.6,-58.518848502635954,-66.90521267652511,8.386364173889156,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,86.7,60.33422927856445,68.72059345245361,-8.386364173889163,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,86.7
G+A,20,0,2,4.950478529902965,0.47106033454797336,4.479418195354992,0.00085032400848538,3.0142605445675064,4.109316513454731,5.036941299956053,94.5,1.4860753173537324,True,True,-55.03450664281845,-66.76463929414749,11.730132651329036,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,94.5,-55.17189673185349,-66.90521267652511,11.733315944671624,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,94.5,56.98727750778198,68.72059345245361,-11.73331594467163,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,94.5
Full,20,1,0,11.909490745752208,2.152170551121109,9.757320194631099,-0.25326988892231395,5.017107179494597,6.225269716253647,7.604040729362738,99.5,1.9448099961886824,True,True,-40.16532871723175,-53.41933608055115,13.254007363319396,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.5,-40.3078564286232,-53.63192278146744,13.324066352844241,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.5,42.03894557952881,55.36301193237305,-13.324066352844241,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.5
G,20,1,0,4.112249429630844,0.970962766907085,3.141286662723759,-0.09226039333556088,1.7557974117316915,2.1736682855524347,2.631731332518535,99.6,1.7890940274399882,True,True,-39.684537303447726,-53.41933608055115,13.734798777103421,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.6,-39.82159181833267,-53.63192278146744,13.810330963134767,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.6,41.55268096923828,55.36301193237305,-13.810330963134767,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.6
A,20,1,0,4.112342638544476,0.9587789366152272,3.1535637019292486,-0.09245334489159367,1.756593194209708,2.1739864971629492,2.624797391818772,99.6,1.7952726404294412,True,True,-39.684537303447726,-53.41933608055115,13.734798777103421,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.6,-39.82159181833267,-53.63192278146744,13.810330963134767,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.6,41.55268096923828,55.36301193237305,-13.810330963134767,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.6
C,20,1,0,8.0312717610306,-2.9454003560657225,10.976672117096323,0.09558877678573864,2.841152521770321,3.6583939911882224,4.539048543333363,99.7,3.8634575345700775,True,True,-69.62228689193725,-53.41933608055115,-16.202950811386103,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,6.7,-69.8663205742836,-53.63192278146744,-16.234397792816168,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,6.6,71.59740972518921,55.36301193237305,16.23439779281616,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,6.6
G+C,20,1,0,5.083333525442191,0.23461267789065443,4.848720847551537,-0.06836319913912631,1.6001569021616,2.0246285085618703,2.4715017546027007,100.0,3.0301533812100283,True,True,-39.17232447862625,-53.41933608055115,14.247011601924896,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.6,-39.36870237588882,-53.63192278146744,14.263220405578615,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.6,41.099791526794434,55.36301193237305,-14.263220405578615,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.6
A+C,20,1,0,5.069694980168547,0.22242884759879655,4.847266132569751,-0.06855615069515913,1.598756483890463,2.038850186823256,2.463027259444386,100.0,3.0318977163890932,True,True,-39.17232447862625,-53.41933608055115,14.247011601924896,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.6,-39.36870237588882,-53.63192278146744,14.263220405578615,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.6,41.099791526794434,55.36301193237305,-14.263220405578615,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.6
G+A,20,1,0,8.22459206817532,1.9297417035223123,6.2948503646530085,-0.18471373822715456,3.5123699483411395,4.349321989891748,5.256528724337308,99.6,1.7921945743858814,True,True,-39.684537303447726,-53.41933608055115,13.734798777103421,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.6,-39.82159181833267,-53.63192278146744,13.810330963134767,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.6,41.55268096923828,55.36301193237305,-13.810330963134767,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.6
Full,20,1,2,13.086907509353441,-0.056915883518338095,13.143823392871779,-0.017735348259810182,4.42707834105077,6.033446340204636,7.489982126434881,100.0,2.968961102629163,True,True,-45.92279012203217,-66.76463929414749,20.841849172115317,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,100.0,-46.06308010816574,-66.90521267652511,20.842132568359368,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,100.0,47.87846088409424,68.72059345245361,-20.842132568359375,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,100.0
G,20,1,2,3.883161040437098,0.23151290019063953,3.6516481402464587,0.0004007235951862498,1.507276005501248,2.057324732540735,2.5198183371103036,100.0,2.4226804692164494,True,True,-47.64662537574768,-66.76463929414749,19.118013918399804,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,100.0,-47.79925354719162,-66.90521267652511,19.105959129333492,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,100.0,49.614634323120114,68.72059345245361,-19.1059591293335,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,100.0
A,20,1,2,3.885257913454367,0.23954743435733428,3.6457104790970325,0.0004496004132992368,1.5070039058593745,2.055380962857516,2.51712296284575,100.0,2.419177856754162,True,True,-47.64662537574768,-66.76463929414749,19.118013918399804,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,100.0,-47.79925354719162,-66.90521267652511,19.105959129333492,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,100.0,49.614634323120114,68.72059345245361,-19.1059591293335,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,100.0
C,20,1,2,8.872687354430157,-3.0700946096945816,11.94278196412474,-0.07614109072637862,2.590577334521781,3.249016605390923,4.235975443222259,99.9,4.610085097625301,True,True,-75.13505854606629,-66.76463929414749,-8.370419251918804,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,22.3,-75.43094147443772,-66.90521267652511,-8.525728797912606,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,21.8,77.2463222503662,68.72059345245361,8.525728797912592,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,21.8
G+C,20,1,2,4.541776438675827,-0.5360107522330053,5.077787190908833,-0.01863454908640841,1.5084336321706329,2.0774827576678017,2.660576781014889,100.0,3.3662649006319936,True,True,-49.94417748451233,-66.76463929414749,16.820461809635155,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,99.7,-50.096309745311736,-66.90521267652511,16.808902931213375,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,99.7,51.91169052124023,68.72059345245361,-16.80890293121338,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,99.7
A+C,20,1,2,4.544405074798823,-0.527976218066311,5.072381292865135,-0.018585672268295442,1.5057831240506367,2.0797104173919947,2.645229371477973,100.0,3.3686001734566924,True,True,-49.94417748451233,-66.76463929414749,16.820461809635155,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,99.7,-50.096309745311736,-66.90521267652511,16.808902931213375,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,99.7,51.91169052124023,68.72059345245361,-16.80890293121338,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,99.7
G+A,20,1,2,7.768418953891465,0.47106033454797336,7.297358619343491,0.00085032400848538,3.0142605445675064,4.109316513454731,5.036941299956053,100.0,2.42094487568278,True,True,-47.64662537574768,-66.76463929414749,19.118013918399804,-67.97461507471799,7.891265134350556,-57.20569640517235,-54.784335192441944,100.0,-47.79925354719162,-66.90521267652511,19.105959129333492,-68.15824510173798,7.897707510835178,-57.38903156995773,-54.96919493436813,100.0,49.614634323120114,68.72059345245361,-19.1059591293335,69.97362587766648,7.897707510835178,80.3640290260315,81.92572011947631,100.0
Full,20,2,0,11.859231505219537,2.152170551121109,9.707060954098427,-0.25326988892231395,5.017107179494597,6.225269716253647,7.604040729362738,99.5,1.9347924225681534,True,True,-41.24919446706772,-53.41933608055115,12.17014161348343,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.5,-41.41945616006851,-53.63192278146744,12.212466621398924,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.5,43.150545310974124,55.36301193237305,-12.212466621398924,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.5
G,20,2,0,4.074312438723659,0.970962766907085,3.103349671816574,-0.09226039333556088,1.7557974117316915,2.1736682855524347,2.631731332518535,99.6,1.76748732574781,True,True,-39.85041103363037,-53.41933608055115,13.568925046920775,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.6,-40.04734178781509,-53.63192278146744,13.584580993652345,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.5,41.7784309387207,55.36301193237305,-13.584580993652345,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.5
A,20,2,0,4.060793047780012,0.9587789366152272,3.102014111164785,-0.09245334489159367,1.756593194209708,2.1739864971629492,2.624797391818772,99.5,1.765926294938415,True,True,-39.85041103363037,-53.41933608055115,13.568925046920775,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.6,-40.04734178781509,-53.63192278146744,13.584580993652345,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.5,41.7784309387207,55.36301193237305,-13.584580993652345,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.5
C,20,2,0,9.793062447734492,-2.9454003560657225,12.738462803800214,0.09558877678573864,2.841152521770321,3.6583939911882224,4.539048543333363,100.0,4.483554721610962,True,True,-62.16022833585739,-53.41933608055115,-8.740892255306242,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,32.5,-62.507589876651764,-53.63192278146744,-8.875667095184326,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,31.9,64.23867902755737,55.36301193237305,8.875667095184319,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,31.9
G+C,20,2,0,4.476189460693991,0.23461267789065443,4.241576782803337,-0.06836319913912631,1.6001569021616,2.0246285085618703,2.4715017546027007,100.0,2.650725548896817,True,True,-47.49242647886276,-53.41933608055115,5.926909601688386,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,92.4,-47.74316402673721,-53.63192278146744,5.888758754730226,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,92.3,49.47425317764282,55.36301193237305,-5.888758754730226,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,92.3
A+C,20,2,0,4.459940405484502,0.22242884759879655,4.237511557885706,-0.06855615069515913,1.598756483890463,2.038850186823256,2.463027259444386,100.0,2.650504689478422,True,True,-46.95986436605453,-53.41933608055115,6.459471714496615,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,94.0,-47.15473085641861,-53.63192278146744,6.477191925048828,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,94.0,48.88582000732422,55.36301193237305,-6.477191925048828,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,94.0
G+A,20,2,0,8.13510548650367,1.9297417035223123,6.205363782981358,-0.18471373822715456,3.5123699483411395,4.349321989891748,5.256528724337308,99.5,1.7667170241882109,True,True,-39.85041103363037,-53.41933608055115,13.568925046920775,-58.06811784707308,7.676957480405055,-48.160688889026645,-46.15787779510021,99.6,-40.04734178781509,-53.63192278146744,13.584580993652345,-58.2355607919693,7.69260927400489,-48.310191500186924,-46.33596543550492,99.5,41.7784309387207,55.36301193237305,-13.584580993652345,59.96664994287491,7.69260927400489,70.36494998931884,72.17685806751251,99.5
