protocol,candidate,round,source_replicate,heldout_replicate,functional_percentile,heldout_G,baseline_G,G_vs_baseline,random_G_mean,random_G_std,random_G_p90,random_G_p95,G_quality_percentile,heldout_A,baseline_A,A_vs_baseline,random_A_mean,random_A_std,random_A_p90,random_A_p95,A_quality_percentile,heldout_adapted_loss,baseline_adapted_loss,adapted_loss_vs_baseline,random_adapted_loss_mean,random_adapted_loss_std,random_adapted_loss_p90,random_adapted_loss_p95,adapted_loss_quality_percentile,source_replicates
P1_32_64,G,1,2,1,79.36666666666667,0.2668637871742249,0.2083522081375122,0.05851157903671267,0.1962474710226059,0.06447691085799,0.27902970075607303,0.2972309410572052,85.7,0.21692249774932862,0.17706019878387452,0.039862298965454096,0.17431679924726484,0.05281350977896962,0.24283145904541015,0.2543908059597015,76.2,2.412017798423767,2.451880097389221,-0.03986229896545401,2.454623496925831,0.05281350977896962,2.5258788239955905,2.5440246391296384,76.2,
P1_32_64,G,20,0,1,98.3,-59.723317611217496,-73.42405630350113,13.700738692283636,-73.2296433442831,6.940065491538765,-64.09676943898201,-62.210231604576116,98.3,-59.81178481578827,-73.51337735652923,13.701592540740961,-73.36259777259826,6.9587720560728155,-64.27057643413544,-62.30969918489456,98.3,61.61518096923828,75.31677350997924,-13.701592540740961,75.16599392604827,6.9587720560728155,84.19109636306763,86.88997181177139,98.3,
P1_32_64,G,20,0,2,99.5,-57.69359043836594,-75.76654316186905,18.072952723503114,-76.40709718681573,7.982289336946398,-65.1242769408226,-62.93799498438835,99.5,-57.79382176399231,-75.82999196052552,18.036170196533206,-76.53040097007752,7.997833997573677,-65.21949202537537,-63.034453830718995,99.5,59.66823024749756,77.70440044403077,-18.036170196533206,78.40480945358277,7.997833997573677,88.6137360572815,91.37756285667419,99.5,
P1_32_64,G,20,1,0,100.0,-41.43777004480362,-60.29383426904678,18.856064224243163,-61.98592696917057,7.723936127251315,-52.27239850282669,-50.42791502952576,100.0,-41.53122328519821,-60.38054560422897,18.84932231903076,-62.120423651981355,7.741835984762535,-52.34775059461593,-50.56613018751145,100.0,43.33070068359375,62.18002300262451,-18.84932231903076,63.91990105037689,7.741835984762535,74.0353746509552,78.19516501426696,100.0,
P1_32_64,G,20,1,2,99.8,-56.28056012392044,-75.76654316186905,19.485983037948614,-76.40709718681573,7.982289336946398,-65.1242769408226,-62.93799498438835,99.8,-56.30423665046692,-75.82999196052552,19.5257553100586,-76.53040097007752,7.997833997573677,-65.21949202537537,-63.034453830718995,99.8,58.17864513397217,77.70440044403077,-19.5257553100586,78.40480945358277,7.997833997573677,88.6137360572815,91.37756285667419,99.8,
P1_32_64,G,20,2,0,98.36666666666667,-47.36884633302689,-60.29383426904678,12.924987936019896,-61.98592696917057,7.723936127251315,-52.27239850282669,-50.42791502952576,98.3,-47.418650043010715,-60.38054560422897,12.961895561218256,-62.120423651981355,7.741835984762535,-52.34775059461593,-50.56613018751145,98.4,49.21812744140625,62.18002300262451,-12.961895561218256,63.91990105037689,7.741835984762535,74.0353746509552,78.19516501426696,98.4,
P1_32_64,G,20,2,1,99.0,-58.73195657730103,-73.42405630350113,14.692099726200105,-73.2296433442831,6.940065491538765,-64.09676943898201,-62.210231604576116,99.0,-58.75488479137421,-73.51337735652923,14.758492565155024,-73.36259777259826,6.9587720560728155,-64.27057643413544,-62.30969918489456,99.0,60.55828094482422,75.31677350997924,-14.758492565155024,75.16599392604827,6.9587720560728155,84.19109636306763,86.88997181177139,99.0,
P1_32_64,G,40,0,1,99.40000000000002,-181.4210510492325,-240.26367204189302,58.84262099266053,-219.51510912668704,15.887585911568683,-199.25430466175078,-193.79934605777265,99.4,-181.74590095877647,-240.5425722539425,58.79667129516602,-219.79129515566825,15.893047480079415,-199.55082479834556,-194.0913161790371,99.4,183.20917129516602,242.00584259033204,-58.79667129516602,221.2545654920578,15.893047480079415,242.4876146888733,247.11346847057342,99.4,
P1_32_64,G,40,0,2,100.0,-115.55328637361526,-151.13417481184007,35.580888438224804,-146.84619489881396,10.631756113320575,-132.32470671415328,-129.10171017527583,100.0,-115.90049489736558,-151.4224965453148,35.522001647949224,-147.14271769781112,10.63955178654853,-132.60853759527205,-129.3790708422661,100.0,117.31139907836913,152.83340072631836,-35.522001647949224,148.5536218788147,10.63955178654853,162.19889598846436,165.75090633392335,100.0,
P1_32_64,G,40,1,0,99.3,-179.8171108365059,-222.08926066160203,42.272149825096136,-215.37804277801513,16.446391344034893,-194.4872622525692,-189.100288875103,99.3,-180.10312020778656,-222.39474198818206,42.2916217803955,-215.65597953701018,16.450259500379467,-194.7106313085556,-189.3862590932846,99.3,181.58020668029786,223.87182846069337,-42.2916217803955,217.13306600952149,16.450259500379467,239.33508193969726,245.49512071609496,99.3,
P1_32_64,G,40,1,2,78.13333333333334,-138.28513292074203,-151.13417481184007,12.84904189109804,-146.84619489881396,10.631756113320575,-132.32470671415328,-129.10171017527583,78.2,-138.611787545681,-151.4224965453148,12.810708999633789,-147.14271769781112,10.63955178654853,-132.60853759527205,-129.3790708422661,78.1,140.02269172668457,152.83340072631836,-12.810708999633789,148.5536218788147,10.63955178654853,162.19889598846436,165.75090633392335,78.1,
P1_32_64,G,40,2,0,69.1,-206.51171152591706,-222.08926066160203,15.577549135684961,-215.37804277801513,16.446391344034893,-194.4872622525692,-189.100288875103,69.1,-206.7641298055649,-222.39474198818206,15.63061218261717,-215.65597953701018,16.450259500379467,-194.7106313085556,-189.3862590932846,69.1,208.24121627807617,223.87182846069337,-15.630612182617199,217.13306600952149,16.450259500379467,239.33508193969726,245.49512071609496,69.1,
P1_32_64,G,40,2,1,99.3,-182.19996429681777,-240.26367204189302,58.06370774507525,-219.51510912668704,15.887585911568683,-199.25430466175078,-193.79934605777265,99.3,-182.47115740180016,-240.5425722539425,58.07141485214234,-219.79129515566825,15.893047480079415,-199.55082479834556,-194.0913161790371,99.3,183.9344277381897,242.00584259033204,-58.07141485214234,221.2545654920578,15.893047480079415,242.4876146888733,247.11346847057342,99.3,
P2_64_32,Full,1,0,1,98.39999999999999,0.3504128813743591,0.25835002660751344,0.09206285476684567,0.21312642911672594,0.06358674136392664,0.297790761590004,0.3193233174085617,99.0,0.2873716115951538,0.2253114700317383,0.062060141563415494,0.19108664124011995,0.050185264980393454,0.25596073031425476,0.2695498791337013,98.1,2.3315573930740356,2.393617534637451,-0.06206014156341544,2.42784236342907,0.050185264980393454,2.495555436015129,2.5085966175794603,98.1,
P2_64_32,Full,1,0,2,97.60000000000001,0.8886843204498291,0.7780006468296051,0.11068367362022402,0.7707691417694092,0.052022310921527405,0.8429484289884567,0.8559476047754287,99.0,0.8185461282730102,0.7373089611530304,0.08123716711997986,0.750794721019268,0.03750861764575004,0.7996856421232224,0.8132742840051651,96.9,1.7670123100280761,1.848249477148056,-0.08123716711997986,1.8347637172818183,0.03750861764575004,1.8827943933010103,1.8952668914198876,96.9,
P2_64_32,Full,1,1,0,99.86666666666667,0.7580080509185791,0.6858639121055603,0.07214413881301884,0.608474927020073,0.04716951326052805,0.6709993946552276,0.6847723400592803,100.0,0.6747721314430237,0.6419785499572754,0.03279358148574829,0.5801487732052804,0.03461498327888806,0.6252194499969482,0.6414081406593322,99.8,1.9336206316947937,1.966414213180542,-0.03279358148574829,2.028243989932537,0.03461498327888806,2.072636878490448,2.0831960612535476,99.8,
P2_64_32,Full,1,1,2,98.56666666666668,0.8996996700763702,0.7780006468296051,0.12169902324676507,0.7707691417694092,0.052022310921527405,0.8429484289884567,0.8559476047754287,99.9,0.8278924286365509,0.7373089611530304,0.09058346748352053,0.750794721019268,0.03750861764575004,0.7996856421232224,0.8132742840051651,97.9,1.7576660096645356,1.848249477148056,-0.09058346748352042,1.8347637172818183,0.03750861764575004,1.8827943933010103,1.8952668914198876,97.9,
P2_64_32,Full,1,2,0,87.33333333333333,0.6941786646842957,0.6858639121055603,0.008314752578735374,0.608474927020073,0.04716951326052805,0.6709993946552276,0.6847723400592803,97.4,0.6106952786445617,0.6419785499572754,-0.03128327131271369,0.5801487732052804,0.03461498327888806,0.6252194499969482,0.6414081406593322,82.3,1.9976974844932556,1.966414213180542,0.03128327131271358,2.028243989932537,0.03461498327888806,2.072636878490448,2.0831960612535476,82.3,
P2_64_32,Full,1,2,1,90.56666666666668,0.33423577547073363,0.25835002660751344,0.07588574886322019,0.21312642911672594,0.06358674136392664,0.297790761590004,0.3193233174085617,97.9,0.25016911029815675,0.2253114700317383,0.024857640266418457,0.19108664124011995,0.050185264980393454,0.25596073031425476,0.2695498791337013,86.9,2.3687598943710326,2.393617534637451,-0.024857640266418457,2.42784236342907,0.050185264980393454,2.495555436015129,2.5085966175794603,86.9,
P2_64_32,Full,20,0,1,99.90000000000002,-42.49910981655121,-58.32842630147934,15.829316484928128,-62.12249552237988,7.0864682439702,-53.08393885374069,-50.74151768565178,99.9,-42.5498782992363,-58.39514569044113,15.845267391204835,-62.2455324262619,7.112500028304103,-53.21595158338547,-50.798670523166656,99.9,44.333906173706055,60.17917356491089,-15.845267391204835,64.02956030073166,7.112500028304103,73.48147932052612,76.43014797210694,99.9,
P2_64_32,Full,20,0,2,99.59999999999998,-53.67336050271988,-68.21919177770614,14.545831274986263,-72.39733993451595,8.671107974787418,-61.65990483880043,-59.163748710751534,99.6,-53.7681792140007,-68.23685272932053,14.468673515319828,-72.5171548368454,8.683232250320433,-61.76883064031601,-59.28336606740952,99.6,55.619297122955324,70.08797063827515,-14.468673515319828,74.36827274580003,8.683232250320433,85.66804019927979,90.13748848915101,99.6,
P2_64_32,Full,20,1,0,99.90000000000002,-36.582961082458496,-55.35543901920319,18.772477936744693,-56.31331076021194,7.3959366662988035,-46.59012331008911,-44.42861139535904,99.9,-36.74120403528214,-55.44162384271622,18.70041980743408,-56.4380425330162,7.406303460993908,-46.67253830194473,-44.50411914110183,99.9,38.52313385009766,57.22355365753174,-18.70041980743408,58.21997234783173,7.406303460993908,68.06237304687501,70.29163395881653,99.9,
P2_64_32,Full,20,1,2,100.0,-50.06050990819931,-68.21919177770614,18.158681869506836,-72.39733993451595,8.671107974787418,-61.65990483880043,-59.163748710751534,100.0,-50.16698511838913,-68.23685272932053,18.069867610931404,-72.5171548368454,8.683232250320433,-61.76883064031601,-59.28336606740952,100.0,52.01810302734375,70.08797063827515,-18.069867610931404,74.36827274580003,8.683232250320433,85.66804019927979,90.13748848915101,100.0,
P2_64_32,Full,20,2,0,100.0,-33.90377200841904,-55.35543901920319,21.45166701078415,-56.31331076021194,7.3959366662988035,-46.59012331008911,-44.42861139535904,100.0,-34.05183788537979,-55.44162384271622,21.38978595733643,-56.4380425330162,7.406303460993908,-46.67253830194473,-44.50411914110183,100.0,35.83376770019531,57.22355365753174,-21.38978595733643,58.21997234783173,7.406303460993908,68.06237304687501,70.29163395881653,100.0,
P2_64_32,Full,20,2,1,99.86666666666667,-42.93960984945297,-58.32842630147934,15.388816452026369,-62.12249552237988,7.0864682439702,-53.08393885374069,-50.74151768565178,99.8,-42.94749907255173,-58.39514569044113,15.447646617889404,-62.2455324262619,7.112500028304103,-53.21595158338547,-50.798670523166656,99.9,44.731526947021486,60.17917356491089,-15.447646617889404,64.02956030073166,7.112500028304103,73.48147932052612,76.43014797210694,99.9,
P2_64_32,Full,40,0,1,99.8,-152.98286566734313,-193.5911017894745,40.60823612213136,-189.2420903406143,15.98864213104752,-167.8834726011753,-162.7447282409668,99.8,-153.38089231848716,-193.89505895972252,40.51416664123536,-189.53279633021356,15.990306325182683,-168.17166735053064,-163.06870296835902,99.8,154.82401809692382,195.33818473815919,-40.51416664123536,190.9759221086502,15.990306325182683,212.26864177703857,217.12091468811033,99.8,
P2_64_32,Full,40,0,2,100.0,-129.84497977495192,-164.98233278989792,35.137353014946,-161.8002542307615,13.09673410731048,-145.60076827108858,-142.30088335514068,100.0,-130.23519545793533,-165.23609153032302,35.00089607238769,-162.08300625333786,13.089713955113275,-145.8259080815315,-142.56951171159744,100.0,131.53216743469238,166.53306350708007,-35.00089607238769,163.3799782300949,13.089713955113275,181.38661994934083,187.74916007995603,100.0,
P2_64_32,Full,40,1,0,98.40000000000002,-179.54254063367844,-221.56028048992158,42.01773985624314,-218.24672725561854,20.00599235969749,-192.26268753409386,-187.7476252758503,98.4,-179.92133172154428,-221.90717728734018,41.9858455657959,-218.55018194794656,20.009699606221922,-192.55127053380014,-188.0720359528065,98.4,181.34146041870116,223.32730598449706,-41.9858455657959,219.97031064510347,20.009699606221922,247.62524711608887,253.54911389350892,98.4,
P2_64_32,Full,40,1,2,76.33333333333333,-151.64011771678923,-164.98233278989792,13.34221507310869,-161.8002542307615,13.09673410731048,-145.60076827108858,-142.30088335514068,76.6,-152.0398383259773,-165.23609153032302,13.196253204345709,-162.08300625333786,13.089713955113275,-145.8259080815315,-142.56951171159744,76.2,153.33681030273436,166.53306350708007,-13.196253204345709,163.3799782300949,13.089713955113275,181.38661994934083,187.74916007995603,76.2,
P2_64_32,Full,40,2,0,98.59999999999998,-177.92288048267363,-221.56028048992158,43.63740000724795,-218.24672725561854,20.00599235969749,-192.26268753409386,-187.7476252758503,98.6,-178.24394410252572,-221.90717728734018,43.66323318481446,-218.55018194794656,20.009699606221922,-192.55127053380014,-188.0720359528065,98.6,179.66407279968263,223.32730598449706,-43.66323318481443,219.97031064510347,20.009699606221922,247.62524711608887,253.54911389350892,98.6,
P2_64_32,Full,40,2,1,99.2,-155.78641984462737,-193.5911017894745,37.80468194484712,-189.2420903406143,15.98864213104752,-167.8834726011753,-162.7447282409668,99.2,-156.1249589383602,-193.89505895972252,37.77010002136231,-189.53279633021356,15.990306325182683,-168.17166735053064,-163.06870296835902,99.2,157.56808471679688,195.33818473815919,-37.77010002136231,190.9759221086502,15.990306325182683,212.26864177703857,217.12091468811033,99.2,
P2_64_32,G,1,0,1,99.7,0.3840670228004456,0.25835002660751344,0.12571699619293214,0.21312642911672594,0.06358674136392664,0.297790761590004,0.3193233174085617,99.7,0.3255440711975098,0.2253114700317383,0.10023260116577148,0.19108664124011995,0.050185264980393454,0.25596073031425476,0.2695498791337013,99.7,2.2933849334716796,2.393617534637451,-0.10023260116577148,2.42784236342907,0.050185264980393454,2.495555436015129,2.5085966175794603,99.7,
P2_64_32,G,1,0,2,93.60000000000001,0.8642853319644928,0.7780006468296051,0.08628468513488763,0.7707691417694092,0.052022310921527405,0.8429484289884567,0.8559476047754287,96.4,0.8044918119907379,0.7373089611530304,0.06718285083770759,0.750794721019268,0.03750861764575004,0.7996856421232224,0.8132742840051651,92.2,1.7810666263103485,1.848249477148056,-0.06718285083770748,1.8347637172818183,0.03750861764575004,1.8827943933010103,1.8952668914198876,92.2,
P2_64_32,G,1,1,0,99.33333333333333,0.7529929757118226,0.6858639121055603,0.06712906360626225,0.608474927020073,0.04716951326052805,0.6709993946552276,0.6847723400592803,100.0,0.6623574018478393,0.6419785499572754,0.020378851890563876,0.5801487732052804,0.03461498327888806,0.6252194499969482,0.6414081406593322,99.0,1.9460353612899781,1.966414213180542,-0.020378851890563876,2.028243989932537,0.03461498327888806,2.072636878490448,2.0831960612535476,99.0,
P2_64_32,G,1,1,2,99.60000000000001,0.9129707396030426,0.7780006468296051,0.13497009277343752,0.7707691417694092,0.052022310921527405,0.8429484289884567,0.8559476047754287,100.0,0.8372408449649811,0.7373089611530304,0.09993188381195073,0.750794721019268,0.03750861764575004,0.7996856421232224,0.8132742840051651,99.4,1.7483175933361053,1.848249477148056,-0.09993188381195073,1.8347637172818183,0.03750861764575004,1.8827943933010103,1.8952668914198876,99.4,
P2_64_32,G,1,2,0,90.3,0.7144705176353454,0.6858639121055603,0.028606605529785112,0.608474927020073,0.04716951326052805,0.6709993946552276,0.6847723400592803,98.9,0.6161114335060119,0.6419785499572754,-0.025867116451263494,0.5801487732052804,0.03461498327888806,0.6252194499969482,0.6414081406593322,86.0,1.9922813296318054,1.966414213180542,0.025867116451263383,2.028243989932537,0.03461498327888806,2.072636878490448,2.0831960612535476,86.0,
P2_64_32,G,1,2,1,98.96666666666665,0.3800655007362366,0.25835002660751344,0.12171547412872313,0.21312642911672594,0.06358674136392664,0.297790761590004,0.3193233174085617,99.7,0.2930633306503296,0.2253114700317383,0.06775186061859129,0.19108664124011995,0.050185264980393454,0.25596073031425476,0.2695498791337013,98.6,2.3258656740188597,2.393617534637451,-0.0677518606185914,2.42784236342907,0.050185264980393454,2.495555436015129,2.5085966175794603,98.6,
P2_64_32,G,20,0,1,100.0,-40.4362291097641,-58.32842630147934,17.89219719171524,-62.12249552237988,7.0864682439702,-53.08393885374069,-50.74151768565178,100.0,-40.494422900676724,-58.39514569044113,17.90072278976441,-62.2455324262619,7.112500028304103,-53.21595158338547,-50.798670523166656,100.0,42.27845077514648,60.17917356491089,-17.90072278976441,64.02956030073166,7.112500028304103,73.48147932052612,76.43014797210694,100.0,
P2_64_32,G,20,0,2,100.0,-49.89006131887436,-68.21919177770614,18.329130458831784,-72.39733993451595,8.671107974787418,-61.65990483880043,-59.163748710751534,100.0,-49.98950995206833,-68.23685272932053,18.2473427772522,-72.5171548368454,8.683232250320433,-61.76883064031601,-59.28336606740952,100.0,51.84062786102295,70.08797063827515,-18.2473427772522,74.36827274580003,8.683232250320433,85.66804019927979,90.13748848915101,100.0,
P2_64_32,G,20,1,0,99.90000000000002,-36.582961082458496,-55.35543901920319,18.772477936744693,-56.31331076021194,7.3959366662988035,-46.59012331008911,-44.42861139535904,99.9,-36.74120403528214,-55.44162384271622,18.70041980743408,-56.4380425330162,7.406303460993908,-46.67253830194473,-44.50411914110183,99.9,38.52313385009766,57.22355365753174,-18.70041980743408,58.21997234783173,7.406303460993908,68.06237304687501,70.29163395881653,99.9,
P2_64_32,G,20,1,2,100.0,-50.06050990819931,-68.21919177770614,18.158681869506836,-72.39733993451595,8.671107974787418,-61.65990483880043,-59.163748710751534,100.0,-50.16698511838913,-68.23685272932053,18.069867610931404,-72.5171548368454,8.683232250320433,-61.76883064031601,-59.28336606740952,100.0,52.01810302734375,70.08797063827515,-18.069867610931404,74.36827274580003,8.683232250320433,85.66804019927979,90.13748848915101,100.0,
P2_64_32,G,20,2,0,100.0,-33.90377200841904,-55.35543901920319,21.45166701078415,-56.31331076021194,7.3959366662988035,-46.59012331008911,-44.42861139535904,100.0,-34.05183788537979,-55.44162384271622,21.38978595733643,-56.4380425330162,7.406303460993908,-46.67253830194473,-44.50411914110183,100.0,35.83376770019531,57.22355365753174,-21.38978595733643,58.21997234783173,7.406303460993908,68.06237304687501,70.29163395881653,100.0,
P2_64_32,G,20,2,1,99.86666666666667,-42.93960984945297,-58.32842630147934,15.388816452026369,-62.12249552237988,7.0864682439702,-53.08393885374069,-50.74151768565178,99.8,-42.94749907255173,-58.39514569044113,15.447646617889404,-62.2455324262619,7.112500028304103,-53.21595158338547,-50.798670523166656,99.9,44.731526947021486,60.17917356491089,-15.447646617889404,64.02956030073166,7.112500028304103,73.48147932052612,76.43014797210694,99.9,
P2_64_32,G,40,0,1,99.90000000000002,-151.0151664018631,-193.5911017894745,42.575935387611395,-189.2420903406143,15.98864213104752,-167.8834726011753,-162.7447282409668,99.9,-151.36407980322838,-193.89505895972252,42.53097915649414,-189.53279633021356,15.990306325182683,-168.17166735053064,-163.06870296835902,99.9,152.80720558166504,195.33818473815919,-42.53097915649414,190.9759221086502,15.990306325182683,212.26864177703857,217.12091468811033,99.9,
P2_64_32,G,40,0,2,100.0,-129.01345516443251,-164.98233278989792,35.96887762546541,-161.8002542307615,13.09673410731048,-145.60076827108858,-142.30088335514068,100.0,-129.37528029680252,-165.23609153032302,35.86081123352051,-162.08300625333786,13.089713955113275,-145.8259080815315,-142.56951171159744,100.0,130.67225227355956,166.53306350708007,-35.86081123352051,163.3799782300949,13.089713955113275,181.38661994934083,187.74916007995603,100.0,
P2_64_32,G,40,1,0,98.5,-178.7791874051094,-221.56028048992158,42.78109308481217,-218.24672725561854,20.00599235969749,-192.26268753409386,-187.7476252758503,98.5,-179.07061761021615,-221.90717728734018,42.83655967712403,-218.55018194794656,20.009699606221922,-192.55127053380014,-188.0720359528065,98.5,180.49074630737306,223.32730598449706,-42.836559677124,219.97031064510347,20.009699606221922,247.62524711608887,253.54911389350892,98.5,
P2_64_32,G,40,1,2,87.2,-147.38520258665085,-164.98233278989792,17.597130203247076,-161.8002542307615,13.09673410731048,-145.60076827108858,-142.30088335514068,87.2,-147.70877410173415,-165.23609153032302,17.527317428588873,-162.08300625333786,13.089713955113275,-145.8259080815315,-142.56951171159744,87.2,149.0057460784912,166.53306350708007,-17.527317428588873,163.3799782300949,13.089713955113275,181.38661994934083,187.74916007995603,87.2,
P2_64_32,G,40,2,0,99.3,-172.90141905546187,-221.56028048992158,48.65886143445971,-218.24672725561854,20.00599235969749,-192.26268753409386,-187.7476252758503,99.3,-173.22841809391974,-221.90717728734018,48.67875919342043,-218.55018194794656,20.009699606221922,-192.55127053380014,-188.0720359528065,99.3,174.64854679107665,223.32730598449706,-48.678759193420404,219.97031064510347,20.009699606221922,247.62524711608887,253.54911389350892,99.3,
P2_64_32,G,40,2,1,99.59999999999998,-153.7981749534607,-193.5911017894745,39.792926836013805,-189.2420903406143,15.98864213104752,-167.8834726011753,-162.7447282409668,99.6,-154.07138113379477,-193.89505895972252,39.823677825927746,-189.53279633021356,15.990306325182683,-168.17166735053064,-163.06870296835902,99.6,155.51450691223144,195.33818473815919,-39.823677825927746,190.9759221086502,15.990306325182683,212.26864177703857,217.12091468811033,99.6,
P3_64_64,Full,1,0,1,98.2,0.4869290590286255,0.3962525248527527,0.09067653417587279,0.36160249722003934,0.05996722538314166,0.4405011999607086,0.45973599612712857,99.0,0.4246105432510376,0.364960515499115,0.059650027751922574,0.33967182544469837,0.04643672768987448,0.39817220211029053,0.41407266557216643,97.8,2.204329752922058,2.2639797806739805,-0.05965002775192252,2.289268470728397,0.04643672768987448,2.351667519807816,2.364677804708481,97.8,
P3_64_64,Full,1,0,2,97.23333333333333,0.690669572353363,0.5876973271369934,0.1029722452163696,0.5764004542827607,0.05370161223511807,0.6503322219848633,0.6631947803497314,98.5,0.6236920714378357,0.5517448782920837,0.07194719314575193,0.5523770700097084,0.0393808904513353,0.6043422317504883,0.6168436682224274,96.6,1.9795346140861512,2.051481807231903,-0.07194719314575182,2.0508496155142786,0.03938089045133531,2.1014301729202267,2.1154983961582183,96.6,
P3_64_64,Full,1,1,0,84.60000000000001,0.7420032620429993,0.7180405497550965,0.02396271228790281,0.644038457608223,0.04642829506100129,0.7064158773422241,0.7196478128433228,98.2,0.6430717349052429,0.6730914115905762,-0.03001967668533323,0.6176697284579277,0.03446417483553561,0.6636045360565185,0.6789833122491837,77.8,1.9711662173271178,1.9411465406417847,0.03001967668533312,1.996568223774433,0.034464174835535606,2.0385235118865968,2.050561991333961,77.8,
P3_64_64,Full,1,1,2,99.60000000000001,0.7350122809410096,0.5876973271369934,0.14731495380401616,0.5764004542827607,0.05370161223511807,0.6503322219848633,0.6631947803497314,100.0,0.6423678517341613,0.5517448782920837,0.09062297344207759,0.5523770700097084,0.0393808904513353,0.6043422317504883,0.6168436682224274,99.4,1.9608588337898254,2.051481807231903,-0.09062297344207759,2.0508496155142786,0.03938089045133531,2.1014301729202267,2.1154983961582183,99.4,
P3_64_64,Full,1,2,0,88.36666666666667,0.7304289698600769,0.7180405497550965,0.012388420104980424,0.644038457608223,0.04642829506100129,0.7064158773422241,0.7196478128433228,97.3,0.6500655770301819,0.6730914115905762,-0.02302583456039431,0.6176697284579277,0.03446417483553561,0.6636045360565185,0.6789833122491837,83.9,1.964172375202179,1.9411465406417847,0.0230258345603942,1.996568223774433,0.034464174835535606,2.0385235118865968,2.050561991333961,83.9,
P3_64_64,Full,1,2,1,98.93333333333332,0.5115643858909606,0.3962525248527527,0.11531186103820795,0.36160249722003934,0.05996722538314166,0.4405011999607086,0.45973599612712857,99.6,0.4317831158638,0.364960515499115,0.06682260036468501,0.33967182544469837,0.04643672768987448,0.39817220211029053,0.41407266557216643,98.6,2.1971571803092957,2.2639797806739805,-0.06682260036468479,2.289268470728397,0.04643672768987448,2.351667519807816,2.364677804708481,98.6,
P3_64_64,Full,20,0,1,99.2,-40.540081799030304,-52.45536586046219,11.915284061431883,-56.20600790140629,6.693948751207927,-47.63758743286133,-45.555483742952354,99.2,-40.58702762126923,-52.544686913490295,11.957659292221066,-56.338962329721454,6.715598945475607,-47.820153164863584,-45.6270382642746,99.2,42.39042377471924,54.348083066940305,-11.957659292221066,58.14235848317147,6.715598945475606,67.16756898880004,69.7224685049057,99.2,
P3_64_64,Full,20,0,2,100.0,-48.031431674957275,-64.67205768823624,16.64062601327896,-69.58400950504542,7.938527342666328,-59.604793745279316,-57.23533686935902,100.0,-48.11441884040833,-64.7355064868927,16.621087646484376,-69.70731328830719,7.9526453733384095,-59.71933485984802,-57.308485469818116,100.0,49.988827323913576,66.60991497039795,-16.621087646484376,71.58172177181244,7.9526453733384095,81.91101547241212,85.40170064926147,100.0,
P3_64_64,Full,20,1,0,99.8,-38.4027601480484,-54.20072351694107,15.797963368892667,-55.7156020516634,6.915311116872841,-46.41017243266106,-44.30617427229882,99.8,-38.50523318052292,-54.28743485212326,15.78220167160034,-55.85009873447418,6.93120652203837,-46.51221105337143,-44.395162336826324,99.8,40.30471057891846,56.0869122505188,-15.78220167160034,57.64957613286972,6.931206522038371,66.72703258514404,68.81505634307861,99.8,
P3_64_64,Full,20,1,2,100.0,-49.58947479724884,-64.67205768823624,15.082582890987396,-69.58400950504542,7.938527342666328,-59.604793745279316,-57.23533686935902,100.0,-49.705198526382446,-64.7355064868927,15.030307960510257,-69.70731328830719,7.9526453733384095,-59.71933485984802,-57.308485469818116,100.0,51.579607009887695,66.60991497039795,-15.030307960510257,71.58172177181244,7.9526453733384095,81.91101547241212,85.40170064926147,100.0,
P3_64_64,Full,20,2,0,100.0,-33.240297889709474,-54.20072351694107,20.960425627231594,-55.7156020516634,6.915311116872841,-46.41017243266106,-44.30617427229882,100.0,-33.375959956645964,-54.28743485212326,20.911474895477298,-55.85009873447418,6.93120652203837,-46.51221105337143,-44.395162336826324,100.0,35.1754373550415,56.0869122505188,-20.911474895477298,57.64957613286972,6.931206522038371,66.72703258514404,68.81505634307861,100.0,
P3_64_64,Full,20,2,1,99.86666666666667,-38.39185883998871,-52.45536586046219,14.06350702047348,-56.20600790140629,6.693948751207927,-47.63758743286133,-45.555483742952354,99.8,-38.4533903837204,-52.544686913490295,14.091296529769899,-56.338962329721454,6.715598945475607,-47.820153164863584,-45.6270382642746,99.9,40.25678653717041,54.348083066940305,-14.091296529769892,58.14235848317147,6.715598945475606,67.16756898880004,69.7224685049057,99.9,
P3_64_64,Full,40,0,1,99.8,-149.21863037347794,-190.6182286977768,41.399598324298864,-185.2886038791895,15.419974340373953,-164.6327864897251,-159.91279735684395,99.8,-149.5801458775997,-190.89712890982628,41.316983032226574,-185.5647899081707,15.420218452089157,-164.90616665244102,-160.22507780432701,99.8,151.04341621398925,192.36039924621582,-41.316983032226574,187.02806024456024,15.420218452089157,207.4404698562622,212.18259878158568,99.8,
P3_64_64,Full,40,0,2,100.0,-117.58511967658997,-150.8404759287834,33.25535625219344,-148.91541251127126,11.971284286419948,-134.61063227415084,-131.5679782176018,100.0,-117.96577047109604,-151.12879766225814,33.1630271911621,-149.21193531026842,11.967746862953302,-134.96459287405014,-131.82273336172105,100.0,119.37667465209961,152.53970184326172,-33.163027191162115,150.622839491272,11.967746862953302,166.92813796997072,173.8283350753784,100.0,
