candidate,round,source_replicate,heldout_replicate,cross_score,baseline_score,cross_minus_baseline,random_mean,random_std,random_p90,random_p95,cross_percentile,cross_minus_baseline_random_std,cross_above_baseline,cross_above_random_p90,heldout_G,baseline_G,G_vs_baseline,random_G_mean,random_G_std,random_G_p90,random_G_p95,G_quality_percentile,heldout_A,baseline_A,A_vs_baseline,random_A_mean,random_A_std,random_A_p90,random_A_p95,A_quality_percentile,heldout_adapted_loss,baseline_adapted_loss,adapted_loss_vs_baseline,random_adapted_loss_mean,random_adapted_loss_std,random_adapted_loss_p90,random_adapted_loss_p95,adapted_loss_quality_percentile
A,10,0,2,2.0596558212195313,-1.7385378263910718,3.798193647610603,0.06226085095418931,1.5609439176451074,2.108168153480934,2.646411699939154,89.0,2.433267207537274,True,False,-52.35238205194473,-80.46670892238618,28.114326870441445,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,89.0,-52.34338682889938,-80.46341174840927,28.120024919509888,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,89.0,54.241220474243164,82.36124539375305,-28.120024919509888,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,89.0
C,10,0,2,4.451940338219242,-0.5442397258336382,4.996180064052881,-0.07307588409330555,1.918162213752543,2.3695975721327533,3.047776982993369,99.1,2.604670255848041,True,True,-44.08268537521362,-80.46670892238618,36.38402354717255,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,97.6,-44.22874773740769,-80.46341174840927,36.234664011001584,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,97.4,46.12658138275147,82.36124539375305,-36.234664011001584,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,97.4
G+C,10,0,2,2.4793744695105833,-1.87999729253092,4.359371762041503,0.043717595956219074,1.5615184815468148,2.165479446424171,2.579610384714316,93.9,2.791751627379511,True,True,-55.110230314731595,-80.46670892238618,25.35647860765458,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,83.1,-55.2088777422905,-80.46341174840927,25.254534006118774,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,82.9,57.10671138763428,82.36124539375305,-25.254534006118774,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,82.9
A+C,10,0,2,2.469998228938026,-1.8745977578494817,4.344595986787508,0.04399187993086295,1.5606510289855602,2.1591074872079337,2.5876829286275744,93.7,2.7838356596679663,True,True,-55.110230314731595,-80.46670892238618,25.35647860765458,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,83.1,-55.2088777422905,-80.46341174840927,25.254534006118774,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,82.9,57.10671138763428,82.36124539375305,-25.254534006118774,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,82.9
G+A,10,0,2,4.1142579262703505,-3.4824751874635815,7.596733113733932,0.12424741793373471,3.1216076840541205,4.223669899612101,5.297607008545516,89.0,2.4335963652767023,True,False,-52.35238205194473,-80.46670892238618,28.114326870441445,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,89.0,-52.34338682889938,-80.46341174840927,28.120024919509888,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,89.0,54.241220474243164,82.36124539375305,-28.120024919509888,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,89.0
Full,10,1,0,9.108465972568077,-0.3908303471770638,9.49929631974514,0.1381044029126196,4.981444546549807,6.603564872262389,8.247997091599338,97.3,1.9069360766696555,True,True,-37.37043962478638,-51.658953642845155,14.288514018058777,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,96.5,-37.311813867092134,-51.62806881666184,14.316254949569704,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,96.6,39.267231130599974,53.58348608016968,-14.316254949569704,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,96.6
G,10,1,0,2.6552079591435507,-0.24624718803142842,2.901455147174979,0.04703280941321085,1.6666708376268784,2.2526261933659573,2.7107677324604404,94.6,1.7408687316484595,True,True,-38.70187900066376,-51.658953642845155,12.957074642181396,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,94.6,-38.60142797231674,-51.62806881666184,13.026640844345096,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,94.8,40.55684523582458,53.58348608016968,-13.026640844345096,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,94.8
A,10,1,0,2.683250872640126,-0.23035971731884342,2.9136105899589695,0.04689635939779399,1.6684581368782598,2.243500731392655,2.7102137791287877,94.8,1.7462892988195862,True,True,-38.70187900066376,-51.658953642845155,12.957074642181396,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,94.6,-38.60142797231674,-51.62806881666184,13.026640844345096,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,94.8,40.55684523582458,53.58348608016968,-13.026640844345096,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,94.8
C,10,1,0,4.329117654347515,1.2645451019682032,3.0645725523793117,-0.010884501184718292,1.9618852677561989,2.5511106074003265,3.205134980219656,98.4,1.562054928871683,True,True,-49.75332632064819,-51.658953642845155,1.9056273221969633,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,53.0,-49.92029541730881,-51.62806881666184,1.7077733993530302,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,52.1,51.87571268081665,53.58348608016968,-1.7077733993530302,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,52.1
G+C,10,1,0,4.85847123625819,0.0698890874606225,4.788582148797567,0.04431168411703129,1.6937637017184521,2.2908088796053248,2.81891605671266,100.0,2.8271843020010325,True,True,-34.537524127960204,-51.658953642845155,17.12142951488495,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,99.4,-34.628113973140714,-51.62806881666184,16.999954843521124,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,99.3,36.58353123664856,53.58348608016968,-16.999954843521117,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,99.3
A+C,10,1,0,4.137349747184828,0.0857765581732074,4.051573189011621,0.04417523410161448,1.6936315554401946,2.278559309165464,2.8233098628377946,99.8,2.392240021743436,True,True,-34.48040089607239,-51.658953642845155,17.178552746772766,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,99.4,-34.52655638456345,-51.62806881666184,17.10151243209839,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,99.4,36.48197364807129,53.58348608016968,-17.10151243209839,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,99.4
G+A,10,1,0,5.3384588317836785,-0.47660690535027195,5.815065737133951,0.09392916881100491,3.335107658636966,4.505433108150416,5.420795474173332,94.6,1.7435916115255259,True,True,-38.70187900066376,-51.658953642845155,12.957074642181396,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,94.6,-38.60142797231674,-51.62806881666184,13.026640844345096,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,94.8,40.55684523582458,53.58348608016968,-13.026640844345096,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,94.8
Full,10,1,2,1.995446385280138,-5.357072945313063,7.352519330593201,0.16823929786459757,4.63326652651592,6.313526264022553,7.789296189077135,66.4,1.5868975567270203,True,False,-62.76517450809479,-80.46670892238618,17.701534414291388,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,65.9,-62.67735022306442,-80.46341174840927,17.78606152534485,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,66.2,64.5751838684082,82.36124539375305,-17.78606152534485,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,66.2
G,10,1,2,0.13786215162464033,-1.7439373610725097,1.88179951269715,0.06198656697954545,1.560672180910312,2.1139536458863555,2.6447289652648767,51.4,1.2057621938256953,True,False,-66.53884873390197,-80.46670892238618,13.927860188484203,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,51.4,-66.42351578474045,-80.46341174840927,14.039895963668826,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,51.9,68.32134943008423,82.36124539375305,-14.039895963668826,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,51.9
A,10,1,2,0.1578418466341297,-1.7385378263910718,1.8963796730252014,0.06226085095418931,1.5609439176451074,2.108168153480934,2.646411699939154,51.9,1.2148928937089192,True,False,-66.53884873390197,-80.46670892238618,13.927860188484203,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,51.4,-66.42351578474045,-80.46341174840927,14.039895963668826,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,51.9,68.32134943008423,82.36124539375305,-14.039895963668826,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,51.9
C,10,1,2,4.716307734959054,-0.5442397258336382,5.260547460792692,-0.07307588409330555,1.918162213752543,2.3695975721327533,3.047776982993369,99.6,2.7424935300447646,True,True,-72.15023103952407,-80.46670892238618,8.316477882862102,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,33.5,-72.29257754087448,-80.46341174840927,8.170834207534796,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,33.2,74.19041118621826,82.36124539375305,-8.170834207534796,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,33.2
G+C,10,1,2,2.2211221043261773,-1.87999729253092,4.101119396857097,0.043717595956219074,1.5615184815468148,2.165479446424171,2.579610384714316,90.9,2.6263662232128016,True,True,-62.508665311336514,-80.46670892238618,17.95804361104966,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,66.6,-62.595381915569305,-80.46341174840927,17.868029832839966,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,66.5,64.49321556091309,82.36124539375305,-17.868029832839966,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,66.5
A+C,10,1,2,2.1329429415171886,-1.8745977578494817,4.00754069936667,0.04399187993086295,1.5606510289855602,2.1591074872079337,2.5876829286275744,89.6,2.567864708340092,True,False,-62.597876286506654,-80.46670892238618,17.86883263587952,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,66.5,-62.62730470895767,-80.46341174840927,17.836107039451598,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,66.4,64.52513835430145,82.36124539375305,-17.836107039451605,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,66.4
G+A,10,1,2,0.2957039982587699,-3.4824751874635815,3.7781791857223515,0.12424741793373471,3.1216076840541205,4.223669899612101,5.297607008545516,51.6,1.2103312037006273,True,False,-66.53884873390197,-80.46670892238618,13.927860188484203,-67.10043062800169,11.55108383709831,-51.9131004190445,-47.98464555978776,51.4,-66.42351578474045,-80.46341174840927,14.039895963668826,-67.1311521586895,11.55648867185875,-51.9842245221138,-47.99932450294495,51.9,68.32134943008423,82.36124539375305,-14.039895963668826,69.02898580403328,11.55648867185875,84.42916839122772,88.1451096177101,51.9
Full,10,2,0,9.732050111548482,-0.3908303471770638,10.122880458725545,0.1381044029126196,4.981444546549807,6.603564872262389,8.247997091599338,98.8,2.0321174639466264,True,True,-35.18282070159912,-51.658953642845155,16.476132941246036,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,98.9,-35.07579506635666,-51.62806881666184,16.552273750305176,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,99.0,37.0312123298645,53.58348608016968,-16.552273750305176,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,99.0
G,10,2,0,3.2508030766726614,-0.24624718803142842,3.49705026470409,0.04703280941321085,1.6666708376268784,2.2526261933659573,2.7107677324604404,98.5,2.0982249078548905,True,True,-36.042120361328124,-51.658953642845155,15.616833281517032,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,98.5,-35.92382115125656,-51.62806881666184,15.704247665405276,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,98.6,37.8792384147644,53.58348608016968,-15.704247665405276,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,98.6
A,10,2,0,3.2821392340225604,-0.23035971731884342,3.5124989513414038,0.04689635939779399,1.6684581368782598,2.243500731392655,2.7102137791287877,98.6,2.105236489729017,True,True,-36.042120361328124,-51.658953642845155,15.616833281517032,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,98.5,-35.92382115125656,-51.62806881666184,15.704247665405276,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,98.6,37.8792384147644,53.58348608016968,-15.704247665405276,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,98.6
C,10,2,0,6.63388107414753,1.2645451019682032,5.369335972179327,-0.010884501184718292,1.9618852677561989,2.5511106074003265,3.205134980219656,100.0,2.7368246555621556,True,True,-54.81727882623672,-51.658953642845155,-3.158325183391568,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,28.3,-55.030762946605684,-51.62806881666184,-3.4026941299438462,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,27.6,56.986180210113524,53.58348608016968,3.4026941299438462,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,27.6
G+C,10,2,0,1.3973109782624435,0.0698890874606225,1.327421890801821,0.04431168411703129,1.6937637017184521,2.2908088796053248,2.81891605671266,76.7,0.7837113816142419,True,False,-43.84304835796356,-51.658953642845155,7.815905284881595,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,78.7,-43.8758808016777,-51.62806881666184,7.752188014984135,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,78.7,45.83129806518555,53.58348608016968,-7.752188014984128,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,78.7
A+C,10,2,0,1.3968936751570729,0.0857765581732074,1.3111171169838656,0.04417523410161448,1.6936315554401946,2.278559309165464,2.8233098628377946,76.9,0.7741454230540071,True,False,-43.84304835796356,-51.658953642845155,7.815905284881595,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,78.7,-43.8758808016777,-51.62806881666184,7.752188014984135,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,78.7,45.83129806518555,53.58348608016968,-7.752188014984128,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,78.7
G+A,10,2,0,6.532942310695224,-0.47660690535027195,7.009549216045496,0.09392916881100491,3.335107658636966,4.505433108150416,5.420795474173332,98.6,2.1017460104751904,True,True,-36.042120361328124,-51.658953642845155,15.616833281517032,-50.34924846899509,7.442878608033884,-40.499694828987124,-38.45376483261586,98.5,-35.92382115125656,-51.62806881666184,15.704247665405276,-50.38846756529808,7.459612134799496,-40.56753393411636,-38.48087785482407,98.6,37.8792384147644,53.58348608016968,-15.704247665405276,52.343884828805926,7.459612134799496,62.052800512313844,64.91109847068786,98.6
Full,10,2,1,4.326097760589908,-0.15090357192298498,4.477001332512893,-0.23703431268112973,4.013555640625116,5.270922739640823,6.700193538458459,84.6,1.1154701051598217,True,False,-50.098882746696475,-61.226868307590486,11.127985560894011,-61.84338293303251,9.376965510007318,-48.62209963917732,-45.277504914999014,87.3,-49.996567606925964,-61.182246279716495,11.18567867279053,-61.89849750156402,9.378650728838162,-48.680097270011906,-45.42084902048112,87.5,51.88579125404358,63.071469926834105,-11.185678672790523,63.78772114868165,9.378650728838162,75.42211598873139,77.54039288043975,87.5
G,10,2,1,1.5484322133093391,0.007012373642111713,1.5414198396672274,-0.08069826644522851,1.3340472602251279,1.8002744998515314,2.2761051322231336,86.6,1.1554462016638782,True,False,-50.39228912591934,-61.226868307590486,10.834579181671145,-61.84338293303251,9.376965510007318,-48.62209963917732,-45.277504914999014,86.6,-50.31292951107025,-61.182246279716495,10.869316768646243,-61.89849750156402,9.378650728838162,-48.680097270011906,-45.42084902048112,87.0,52.20215315818787,63.071469926834105,-10.869316768646236,63.78772114868165,9.378650728838162,75.42211598873139,77.54039288043975,87.0
A,10,2,1,1.5670632857684095,0.021370742421469746,1.5456925433469397,-0.08048516962319849,1.333709450812704,1.7992634022302572,2.262751202194683,87.0,1.1589424836159499,True,False,-50.39228912591934,-61.226868307590486,10.834579181671145,-61.84338293303251,9.376965510007318,-48.62209963917732,-45.277504914999014,86.6,-50.31292951107025,-61.182246279716495,10.869316768646243,-61.89849750156402,9.378650728838162,-48.680097270011906,-45.42084902048112,87.0,52.20215315818787,63.071469926834105,-10.869316768646236,63.78772114868165,9.378650728838162,75.42211598873139,77.54039288043975,87.0
C,10,2,1,7.04143193473691,-0.8026297216321432,7.844061656369053,0.01853717204198377,1.9034353379439932,2.381463330568014,3.1502604528264873,100.0,4.1210024317620695,True,True,-64.06601078510285,-61.226868307590486,-2.839142477512361,-61.84338293303251,9.376965510007318,-48.62209963917732,-45.277504914999014,45.0,-64.25779078006744,-61.182246279716495,-3.0755445003509436,-61.89849750156402,9.378650728838162,-48.680097270011906,-45.42084902048112,44.1,66.14701442718506,63.071469926834105,3.0755445003509507,63.78772114868165,9.378650728838162,75.42211598873139,77.54039288043975,44.1
G+C,10,2,1,-0.947601927494758,-0.19364505676592425,-0.7539568707288338,-0.07606397343473263,1.40205610181236,1.790074144674391,2.2842538942831516,29.5,-0.5377508572975329,False,False,-65.27645367383957,-61.226868307590486,-4.049585366249083,-61.84338293303251,9.376965510007318,-48.62209963917732,-45.277504914999014,39.6,-65.30407507419586,-61.182246279716495,-4.12182879447937,-61.89849750156402,9.378650728838162,-48.680097270011906,-45.42084902048112,39.7,67.19329872131348,63.071469926834105,4.121828794479377,63.78772114868165,9.378650728838162,75.42211598873139,77.54039288043975,39.7
A+C,10,2,1,-0.943267692766661,-0.179286687986566,-0.763981004780095,-0.07585087661270254,1.4002500308316728,1.7869254036329971,2.2757910761682916,29.2,-0.5456032765279295,False,False,-65.27645367383957,-61.226868307590486,-4.049585366249083,-61.84338293303251,9.376965510007318,-48.62209963917732,-45.277504914999014,39.6,-65.30407507419586,-61.182246279716495,-4.12182879447937,-61.89849750156402,9.378650728838162,-48.680097270011906,-45.42084902048112,39.7,67.19329872131348,63.071469926834105,4.121828794479377,63.78772114868165,9.378650728838162,75.42211598873139,77.54039288043975,39.7
G+A,10,2,1,3.115495499077748,0.02838311606358168,3.0871123830141665,-0.161183436068427,2.667743870372613,3.5942023723731658,4.538977177260154,86.8,1.1571996912068545,True,False,-50.39228912591934,-61.226868307590486,10.834579181671145,-61.84338293303251,9.376965510007318,-48.62209963917732,-45.277504914999014,86.6,-50.31292951107025,-61.182246279716495,10.869316768646243,-61.89849750156402,9.378650728838162,-48.680097270011906,-45.42084902048112,87.0,52.20215315818787,63.071469926834105,-10.869316768646236,63.78772114868165,9.378650728838162,75.42211598873139,77.54039288043975,87.0
Full,20,0,1,7.3584710965956805,-0.7236453728531294,8.08211646944881,0.0927114033780984,3.886869543531939,4.946736794489342,6.176931521859668,97.8,2.0793382383769727,True,True,-70.68008947372437,-84.9465225815773,14.266433107852933,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,96.4,-70.78019365072251,-85.07494195699692,14.294748306274414,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,96.4,72.56681804656982,86.86156635284424,-14.294748306274414,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,96.4
G,20,0,1,1.559219436291345,0.10535863867500139,1.4538607976163436,0.03961846345109132,1.3304028442536082,1.701518888562869,2.0989789164338957,87.9,1.092797421394569,True,False,-75.41575309038163,-84.9465225815773,9.53076949119567,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,87.9,-75.48149141073227,-85.07494195699692,9.593450546264648,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,87.9,77.26811580657959,86.86156635284424,-9.593450546264648,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,87.9
A,20,0,1,1.5664856192661825,0.10484043392096387,1.4616451853452186,0.039790896831506654,1.3309342388446375,1.701624172533932,2.102327866838421,87.9,1.0982099210356548,True,False,-75.41575309038163,-84.9465225815773,9.53076949119567,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,87.9,-75.48149141073227,-85.07494195699692,9.593450546264648,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,87.9,77.26811580657959,86.86156635284424,-9.593450546264648,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,87.9
C,20,0,1,8.382058759525233,-4.154739517480242,12.536798277005474,-0.1059554149440262,2.8696252784028884,3.645698355204301,4.593083016057578,99.9,4.368792807673803,True,True,-94.11035642623901,-84.9465225815773,-9.16383384466171,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,17.6,-94.32576574087143,-85.07494195699692,-9.250823783874509,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,17.5,96.11239013671874,86.86156635284424,9.250823783874509,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,17.5
G+C,20,0,1,1.6467166443706538,-0.933326240695059,2.580042885065713,0.01312960971508479,1.356484009506981,1.7389560581580423,2.1597482056319914,88.4,1.9020075924104987,True,False,-80.04111503362655,-84.9465225815773,4.905407547950745,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,70.4,-80.13726133108139,-85.07494195699692,4.937680625915533,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,70.5,81.92388572692872,86.86156635284424,-4.937680625915519,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,70.5
A+C,20,0,1,3.4362931980693463,-0.9338444454490967,4.370137643518443,0.013302043095500097,1.3549279631838647,1.7404574246384599,2.158412404661253,99.4,3.225365305214689,True,True,-67.5688976764679,-84.9465225815773,17.3776249051094,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,98.6,-67.68051427602768,-85.07494195699692,17.394427680969244,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,98.6,69.467138671875,86.86156635284424,-17.39442768096923,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,98.6
G+A,20,0,1,3.1257050555575283,0.21019907259596549,2.915505982961563,0.079409360282598,2.6613280068750624,3.4057134971778247,4.201306783272318,87.9,1.0955079476974943,True,False,-75.41575309038163,-84.9465225815773,9.53076949119567,-85.37748162345886,8.721442148932805,-74.48291049599648,-71.87736537516119,87.9,-75.48149141073227,-85.07494195699692,9.593450546264648,-85.50189202899932,8.735534402400638,-74.59451484441757,-71.96451194524766,87.9,77.26811580657959,86.86156635284424,-9.593450546264648,87.28851642484665,8.735534402400638,99.23117488861084,101.74283189773558,87.9
Full,20,0,2,9.673919647966365,-0.6385946054081884,10.312514253374554,0.1466669477348384,5.044690494747388,6.729079204760776,8.339895690030739,97.2,2.044231308959808,True,True,-60.71333988904953,-74.5482746720314,13.834934782981868,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,97.1,-60.80631006956101,-74.60073469877243,13.79442462921142,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,97.2,62.507151222229005,76.30157585144043,-13.794424629211427,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,97.2
G,20,0,2,3.7781653084622837,0.12068063160935427,3.6574846768529294,0.05195417869502305,1.7083454788980483,2.348153773526208,2.832773970749756,98.5,2.1409514188032706,True,True,-58.27101640701294,-74.5482746720314,16.27725826501846,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,98.5,-58.36087931394577,-74.60073469877243,16.239855384826654,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,98.5,60.06172046661377,76.30157585144043,-16.23985538482666,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,98.5
A,20,0,2,3.780679863909687,0.13937987542269403,3.6412999884869928,0.051379537079834586,1.7086338187528798,2.339390381443556,2.831074032045521,98.5,2.1311178255530216,True,True,-58.27101640701294,-74.5482746720314,16.27725826501846,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,98.5,-58.36087931394577,-74.60073469877243,16.239855384826654,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,98.5,60.06172046661377,76.30157585144043,-16.23985538482666,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,98.5
C,20,0,2,7.671717836488194,-4.152139951451722,11.823857787939916,-0.03218522047941479,2.664682157096269,3.360412418741851,4.150267430089126,99.8,4.4372488315171115,True,True,-83.79509617090226,-74.5482746720314,-9.246821498870858,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,12.5,-84.00408304929734,-74.60073469877243,-9.403348350524908,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,12.3,85.70492420196533,76.30157585144043,9.403348350524894,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,12.3
G+C,20,0,2,3.8985784450513936,-0.917354356253576,4.815932801304969,0.043907873575169336,1.7161549599716475,2.303582445320867,2.88320303179598,99.3,2.806234235039319,True,True,-60.4922854423523,-74.5482746720314,14.0559892296791,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,97.2,-60.58732432126999,-74.60073469877243,14.013410377502439,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,97.2,62.28816547393799,76.30157585144043,-14.013410377502446,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,97.2
A+C,20,0,2,4.623002259770915,-0.8986551124402367,5.521657372211151,0.04333323195998084,1.7141942899421057,2.3118408157431833,2.8700273111688213,99.9,3.221138586570392,True,True,-58.54116622209549,-74.5482746720314,16.007108449935906,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,98.4,-58.66365336179733,-74.60073469877243,15.937081336975098,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,98.4,60.364494514465335,76.30157585144043,-15.937081336975098,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,98.4
G+A,20,0,2,7.558845172371971,0.2600605070320485,7.298784665339922,0.1033337157748575,3.4169610137632045,4.686315420052886,5.660413741580823,98.5,2.1360456370269048,True,True,-58.27101640701294,-74.5482746720314,16.27725826501846,-74.8541346612215,7.6028153287648985,-64.63513522982596,-62.478383033275605,98.5,-58.36087931394577,-74.60073469877243,16.239855384826654,-74.99320792894363,7.620346087909262,-64.78889481306075,-62.59603198766709,98.5,60.06172046661377,76.30157585144043,-16.23985538482666,76.69404908161164,7.620346087909262,86.5424207687378,88.68339802742004,98.5
Full,20,1,0,10.286044082845573,-0.29393791684601966,10.579981999691592,-0.15551411828265177,4.748932850600041,5.671655676709604,7.1872443546049425,98.8,2.22786515045265,True,True,-50.97078869342804,-69.63862556219101,18.66783686876297,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,99.1,-51.084392964839935,-69.7225761771202,18.638183212280268,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,99.1,52.80126132965088,71.43944454193115,-18.638183212280275,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,99.1
G,20,1,0,4.546192804249837,-0.1705711758838444,4.716763980133681,-0.0439454426029905,1.6008738519120556,1.9076949768788505,2.4716005710656996,100.0,2.9463683065970883,True,True,-45.58190151453018,-69.63862556219101,24.05672404766083,-68.99280136244298,8.164873343837032,-59.038927221298216,-56.16286190927029,100.0,-45.65262531042099,-69.7225761771202,24.069950866699216,-69.14559864017963,8.1859285752008,-59.11669821500779,-56.313620612621314,100.0,47.369493675231936,71.43944454193115,-24.069950866699216,70.86246700499058,8.1859285752008,81.75461448192597,84.7989988040924,100.0
